cumulative_targets_percent,cumulative_assignments_percent
25.09994250,11.96856950
25.15008315,11.99247839
25.20003020,12.01629497
25.24997725,12.04011155
25.29992431,12.06392813
25.35006495,12.08783702
25.40001200,12.11165360
25.44995906,12.13547018
25.49990611,12.15928676
25.55004675,12.18319565
25.59999381,12.20701223
25.64994086,12.23082881
25.70008150,12.25473770
25.75002856,12.27855428
25.79997561,12.30237086
25.84992266,12.32618744
25.90006330,12.35009633
25.95001036,12.37391291
25.99995741,12.39772949
26.04990446,12.42154607
26.10004511,12.44545496
26.14999216,12.46927154
26.19993921,12.49308811
26.25007986,12.51699701
26.30002691,12.54081359
26.34997396,12.56463016
26.39992101,12.58844674
26.45006166,12.61235564
26.50000871,12.63617221
26.54995576,12.65998879
26.60009641,12.68389768
26.65004346,12.70771426
26.69999051,12.73153084
26.74993757,12.75534742
26.80007821,12.77925631
26.85002526,12.80307289
26.89997232,12.82688947
26.94991937,12.85070605
27.00006001,12.87461494
27.05000707,12.89843152
27.09995412,12.92224810
27.15009476,12.94615699
27.20004182,12.96997357
27.24998887,12.99379015
27.29993592,13.01760673
27.35007657,13.04151562
27.40002362,13.06533220
27.44997067,13.08914878
27.49991772,13.11296536
27.55005837,13.13687425
27.60000542,13.16069083
27.64995247,13.18450741
27.70009312,13.20841630
27.75004017,13.23223288
27.79998722,13.25604946
27.84993428,13.27986604
27.90007492,13.30377493
27.95002197,13.32759151
27.99996903,13.35140809
28.04991608,13.37522467
28.10005672,13.39913356
28.15000378,13.42295014
28.19995083,13.44676671
28.25009147,13.47067561
28.30003853,13.49449219
28.34998558,13.51830876
28.39993263,13.54212534
28.45007328,13.56603423
28.50002033,13.58985081
28.54996738,13.61366739
28.59991443,13.63748397
28.65005508,13.66139286
28.70000213,13.68520944
28.74994918,13.70902602
28.80008983,13.73293491
28.85003688,13.75675149
28.89998393,13.78056807
28.94993098,13.80438465
29.00007163,13.82829354
29.05001868,13.85211012
29.09996573,13.87592670
29.14991279,13.89974328
29.20005343,13.92365217
29.25000048,13.94746875
29.29994754,13.97128533
29.35008818,13.99519422
29.40003523,14.01901080
29.44998229,14.04282738
29.49992934,14.06664396
29.55006998,14.09055285
29.60001704,14.11436943
29.64996409,14.13818601
29.69991114,14.16200259
29.75005179,14.18591148
29.79999884,14.20972806
29.84994589,14.23354464
29.90008654,14.25745353
29.95003359,14.28127011
29.99998064,14.30508669
30.04992769,14.32890326
30.10006834,14.35281216
30.15001539,14.37662874
30.19996244,14.40044531
30.24990950,14.42426189
30.30005014,14.44817079
30.34999719,14.47198736
30.39994425,14.49580394
30.45008489,14.51971283
30.50003194,14.54352941
30.54997900,14.56734599
30.59992605,14.59116257
30.65006669,14.61507146
30.70001375,14.63888804
30.74996080,14.66270462
30.79990785,14.68652120
30.85004850,14.71043009
30.89999555,14.73424667
30.94994260,14.75806325
31.00008325,14.78197214
31.05003030,14.80578872
31.09997735,14.82960530
31.14992440,14.85342188
31.20006505,14.87733077
31.25001210,14.90114735
31.29995915,14.92496393
31.34990620,14.94878051
31.40004685,14.97268940
31.44999390,14.99650598
31.49994095,15.02032256
31.55008160,15.04423145
31.60002865,15.06804803
31.64997570,15.09186461
31.69992276,15.11568119
31.75006340,15.13959008
31.80001045,15.16340666
31.84995751,15.18722324
31.89990456,15.21103982
31.95004520,15.23494871
31.99999226,15.25876529
