cumulative_targets_percent,cumulative_assignments_percent
18.04985672,5.39636804
18.09985719,5.41131669
18.14985765,5.42626533
18.19985812,5.44121398
18.24985859,5.45616263
18.29985906,5.47111127
18.34985953,5.48605992
18.39986000,5.50100857
18.44986047,5.51595721
18.49986094,5.53090586
18.54986140,5.54585451
18.59986187,5.56080315
18.64986234,5.57575180
18.69986281,5.59070045
18.74986328,5.60564909
18.79986375,5.62059774
18.84986422,5.63554639
18.89986469,5.65049503
18.94986515,5.66544368
18.99986562,5.68039233
19.04986609,5.69534097
19.09986656,5.71028962
19.14986703,5.72523827
19.19986750,5.74018691
19.24986797,5.75513556
19.29986844,5.77008421
19.34986891,5.78503285
19.39986937,5.79998150
19.44986984,5.81493015
19.49987031,5.82987879
19.54987078,5.84482744
19.59987125,5.85977609
19.64987172,5.87472473
19.69987219,5.88967338
19.74987266,5.90462203
19.79987312,5.91957067
19.84987359,5.93451932
19.89987406,5.94946797
19.94987453,5.96441662
19.99987500,5.97936526
20.04987547,5.99431391
20.09987594,6.00926256
20.14987641,6.02421120
20.19987687,6.03915985
20.24987734,6.05410850
20.29987781,6.06905714
20.34987828,6.08400579
20.39987875,6.09895444
20.44987922,6.11390308
20.49987969,6.12885173
20.54988016,6.14380038
20.59988062,6.15874902
20.64988109,6.17369767
20.69988156,6.18864632
20.74988203,6.20359496
20.79988250,6.21854361
20.84988297,6.23349226
20.89988344,6.24844090
20.94988391,6.26338955
20.99988437,6.27833820
21.04988484,6.29328684
21.09988531,6.30823549
21.14988578,6.32318414
21.19988625,6.33813278
21.24988672,6.35308143
21.29988719,6.36803008
21.34988766,6.38297872
21.39988812,6.39792737
21.44988859,6.41287602
21.49988906,6.42782466
21.54988953,6.44277331
21.59989000,6.45772196
21.64989047,6.47267060
21.69989094,6.48761925
21.74989141,6.50256790
21.79989187,6.51751654
21.84989234,6.53246519
21.89989281,6.54741384
21.94989328,6.56236248
21.99989375,6.57731113
22.04989422,6.59225978
22.09989469,6.60720842
22.14989516,6.62215707
22.19989562,6.63710572
22.24989609,6.65205436
22.29989656,6.66700301
22.34989703,6.68195166
22.39989750,6.69690030
22.44989797,6.71184895
22.49989844,6.72679760
22.54989891,6.74174624
22.59989937,6.75669489
22.64989984,6.77164354
22.69990031,6.78659219
22.74990078,6.80154083
22.79990125,6.81648948
22.84990172,6.83143813
22.89990219,6.84638677
22.94990266,6.86133542
22.99990312,6.87628407
23.04990359,6.89123271
23.09990406,6.90618136
23.14990453,6.92113001
23.19990500,6.93607865
23.24990547,6.95102730
23.29990594,6.96597595
23.34990641,6.98092459
23.39990687,6.99587324
23.44990734,7.01082189
23.49990781,7.02577053
23.54990828,7.04071918
23.59990875,7.05566783
23.64990922,7.07061647
23.69990969,7.08556512
23.74991016,7.10051377
23.79991062,7.11546241
23.84991109,7.13041106
23.89991156,7.14535971
23.94991203,7.16030835
23.99991250,7.17525700
24.04991297,7.19020565
24.09991344,7.20515429
24.14991391,7.22010294
24.19991437,7.23505159
24.24991484,7.25000023
24.29991531,7.26494888
24.34991578,7.27989753
24.39991625,7.29484617
24.44991672,7.30979482
24.49991719,7.32474347
24.54991766,7.33969211
24.59991812,7.35464076
24.64991859,7.36958941
24.69991906,7.38453805
24.74991953,7.39948670
24.79992000,7.41443535
24.84992047,7.42938399
24.89992094,7.44433264
24.94992141,7.45928129
24.99992187,7.47422993
25.04992234,7.48917858
25.09992281,7.50412723
25.14992328,7.51907587
25.19992375,7.53402452
25.24992422,7.54897317
25.29992469,7.56392181
25.34992516,7.57887046
25.39992562,7.59381911
25.44992609,7.60876776
25.49992656,7.62371640
25.54992703,7.63866505
25.59992750,7.65361370
25.64992797,7.66856234
25.69992844,7.68351099
25.74992891,7.69845964
25.79992937,7.71340828
25.84992984,7.72835693
25.89993031,7.74330558
25.94993078,7.75825422
25.99993125,7.77320287
26.04993172,7.78815152
26.09993219,7.80310016
26.14993266,7.81804881
26.19993312,7.83299746
26.24993359,7.84794610
26.29993406,7.86289475
26.34993453,7.87784340
26.39993500,7.89279204
26.44993547,7.90774069
26.49993594,7.92268934
26.54993641,7.93763798
26.59993687,7.95258663
26.64993734,7.96753528
26.69993781,7.98248392
26.74993828,7.99743257
26.79993875,8.01238122
26.84993922,8.02732986
26.89993969,8.04227851
26.94994016,8.05722716
26.99994062,8.07217580
27.04994109,8.08712445
27.09994156,8.10207310
27.14994203,8.11702174
27.19994250,8.13197039
27.24994297,8.14691904
27.29994344,8.16186768
27.34994391,8.17681633
27.39994437,8.19176498
27.44994484,8.20671362
27.49994531,8.22166227
27.54994578,8.23661092
27.59994625,8.25155956
27.64994672,8.26650821
27.69994719,8.28145686
27.74994766,8.29640550
27.79994812,8.31135415
27.84994859,8.32630280
27.89994906,8.34125144
27.94994953,8.35620009
27.99995000,8.37114874
28.04995047,8.38609738
28.09995094,8.40104603
28.14995141,8.41599468
28.19995187,8.43094333
28.24995234,8.44589197
28.29995281,8.46084062
28.34995328,8.47578927
28.39995375,8.49073791
28.44995422,8.50568656
28.49995469,8.52063521
28.54995516,8.53558385
28.59995562,8.55053250
28.64995609,8.56548115
28.69995656,8.58042979
28.74995703,8.59537844
28.79995750,8.61032709
28.84995797,8.62527573
28.89995844,8.64022438
28.94995891,8.65517303
28.99995937,8.67012167
29.04995984,8.68507032
29.09996031,8.70001897
29.14996078,8.71496761
29.19996125,8.72991626
29.24996172,8.74486491
29.29996219,8.75981355
29.34996266,8.77476220
29.39996312,8.78971085
29.44996359,8.80465949
29.49996406,8.81960814
29.54996453,8.83455679
29.59996500,8.84950543
29.64996547,8.86445408
29.69996594,8.87940273
29.74996641,8.89435137
29.79996687,8.90930002
29.84996734,8.92424867
29.89996781,8.93919731
29.94996828,8.95414596
29.99996875,8.96909461
30.04996922,8.98404325
30.09996969,8.99899190
30.14997016,9.01394055
30.19997062,9.02888919
30.24997109,9.04383784
30.29997156,9.05878649
30.34997203,9.07373513
30.39997250,9.08868378
30.44997297,9.10363243
30.49997344,9.11858107
30.54997391,9.13352972
30.59997437,9.14847837
30.64997484,9.16342701
30.69997531,9.17837566
30.74997578,9.19332431
30.79997625,9.20827295
30.84997672,9.22322160
30.89997719,9.23817025
30.94997766,9.25311889
30.99997812,9.26806754
31.04997859,9.28301619
31.09997906,9.29796484
31.14997953,9.31291348
31.19998000,9.32786213
31.24998047,9.34281078
31.29998094,9.35775942
31.34998141,9.37270807
31.39998187,9.38765672
31.44998234,9.40260536
31.49998281,9.41755401
31.54998328,9.43250266
31.59998375,9.44745130
31.64998422,9.46239995
31.69998469,9.47734860
31.74998516,9.49229724
31.79998562,9.50724589
31.84998609,9.52219454
31.89998656,9.53714318
31.94998703,9.55209183
31.99998750,9.56704048
32.04998797,9.58198912
32.09998844,9.59693777
32.14998891,9.61188642
32.19998937,9.62683506
32.24998984,9.64178371
32.29999031,9.65673236
32.34999078,9.67168100
32.39999125,9.68662965
32.44999172,9.70157830
32.49999219,9.71652694
32.54999266,9.73147559
32.59999312,9.74642424
32.64999359,9.76137288
32.69999406,9.77632153
32.74999453,9.79127018
32.79999500,9.80621882
32.84999547,9.82116747
32.89999594,9.83611612
32.94999641,9.85106476
32.99999687,9.86601341
33.04999734,9.88096206
33.09999781,9.89591070
33.14999828,9.91085935
33.19999875,9.92580800
33.24999922,9.94075664
33.29999969,9.95570529
33.35000016,9.97065394
33.40000063,9.98560258
33.45000109,10.00055123
33.50000156,10.01549988
33.55000203,10.03044852
33.60000250,10.04539717
33.65000297,10.06034582
33.70000344,10.07529446
33.75000391,10.09024311
33.80000438,10.10519176
33.85000484,10.12014041
33.90000531,10.13508905
33.95000578,10.15003770
34.00000625,10.16498635
34.05000672,10.17993499
34.10000719,10.19488364
34.15000766,10.20983229
34.20000813,10.22478093
34.25000859,10.23972958
34.30000906,10.25467823
34.35000953,10.26962687
34.40001000,10.28457552
34.45001047,10.29952417
34.50001094,10.31447281
34.55001141,10.32942146
34.60001188,10.34437011
34.65001234,10.35931875
34.70001281,10.37426740
34.75001328,10.38921605
34.80001375,10.40416469
34.85001422,10.41911334
34.90001469,10.43406199
34.95001516,10.44901063
35.00001563,10.46395928
35.05001609,10.47890793
35.10001656,10.49385657
35.15001703,10.50880522
35.20001750,10.52375387
35.25001797,10.53870251
35.30001844,10.55365116
35.35001891,10.56859981
35.40001938,10.58354845
35.45001984,10.59849710
35.50002031,10.61344575
35.55002078,10.62839439
35.60002125,10.64334304
35.65002172,10.65829169
35.70002219,10.67324033
35.75002266,10.68818898
35.80002313,10.70313763
