cumulative_targets_percent,cumulative_assignments_percent
36.84990754,6.56421425
36.90034081,6.57319812
36.95000993,6.58204587
36.99967906,6.59089362
37.05011233,6.59987749
37.09978146,6.60872524
37.15021472,6.61770911
37.19988385,6.62655686
37.25031712,6.63554073
37.29998625,6.64438848
37.34965537,6.65323623
37.40008864,6.66222010
37.44975777,6.67106786
37.50019104,6.68005173
37.54986016,6.68889948
37.60029343,6.69788335
37.64996256,6.70673110
37.69963168,6.71557885
37.75006495,6.72456272
37.79973408,6.73341047
37.85016735,6.74239434
37.89983647,6.75124209
37.95026974,6.76022596
37.99993887,6.76907371
38.05037214,6.77805758
38.10004126,6.78690533
38.14971039,6.79575308
38.20014366,6.80473695
38.24981279,6.81358470
38.30024605,6.82256857
