cumulative_targets_percent,cumulative_assignments_percent
53.00000996,15.04022955
53.04979439,15.06566714
53.10007667,15.09135911
53.14986110,15.11679670
53.20014338,15.14248866
53.24992781,15.16792625
53.30021009,15.19361822
53.34999452,15.21905581
53.39977896,15.24449340
53.45006123,15.27018536
53.49984567,15.29562295
53.55012795,15.32131492
53.59991238,15.34675251
53.65019466,15.37244448
53.69997909,15.39788207
53.74976352,15.42331966
53.80004580,15.44901162
53.84983024,15.47444921
53.90011251,15.50014118
53.94989695,15.52557877
54.00017922,15.55127073
54.04996366,15.57670832
54.10024594,15.60240029
54.15003037,15.62783788
54.19981480,15.65327547
54.25009708,15.67896744
54.29988151,15.70440503
54.35016379,15.73009699
54.39994822,15.75553458
54.45023050,15.78122655
54.50001494,15.80666414
54.54979937,15.83210173
54.60008165,15.85779370
54.64986608,15.88323129
54.70014836,15.90892325
54.74993279,15.93436084
54.80021507,15.96005281
54.84999950,15.98549040
54.89978394,16.01092799
54.95006621,16.03661995
54.99985065,16.06205754
55.05013292,16.08774951
55.09991736,16.11318710
55.15019964,16.13887907
55.19998407,16.16431666
55.24976850,16.18975425
55.30005078,16.21544621
55.34983521,16.24088380
55.40011749,16.26657577
55.44990192,16.29201336
55.50018420,16.31770533
55.54996864,16.34314292
55.59975307,16.36858051
55.65003535,16.39427247
55.69981978,16.41971006
55.75010206,16.44540203
55.79988649,16.47083962
55.85016877,16.49653158
55.89995320,16.52196917
55.95023548,16.54766114
56.00001991,16.57309873
56.04980435,16.59853632
56.10008662,16.62422829
56.14987106,16.64966588
56.20015334,16.67535784
56.24993777,16.70079543
56.30022005,16.72648740
56.35000448,16.75192499
56.39978891,16.77736258
56.45007119,16.80305455
56.49985563,16.82849214
56.55013790,16.85418410
56.59992234,16.87962169
56.65020461,16.90531366
56.69998905,16.93075125
56.74977348,16.95618884
56.80005576,16.98188080
56.84984019,17.00731839
56.90012247,17.03301036
56.94990690,17.05844795
57.00018918,17.08413992
57.04997361,17.10957751
57.09975805,17.13501510
57.15004033,17.16070706
57.19982476,17.18614465
57.25010704,17.21183662
57.29989147,17.23727421
57.35017375,17.26296618
57.39995818,17.28840377
57.45024046,17.31409573
57.50002489,17.33953332
57.54980933,17.36497091
57.60009160,17.39066288
57.64987604,17.41610047
57.70015831,17.44179243
57.74994275,17.46723002
57.80022503,17.49292199
57.85000946,17.51835958
