cumulative_targets_percent,cumulative_assignments_percent
37.70003132,8.77954802
37.74997721,8.79117937
37.79992310,8.80281073
37.84986899,8.81444208
37.89981488,8.82607343
37.95015717,8.83779710
38.00010306,8.84942845
38.05004895,8.86105980
38.09999485,8.87269115
38.14994074,8.88432251
38.19988663,8.89595386
38.24983252,8.90758521
38.30017481,8.91930888
38.35012070,8.93094023
38.40006659,8.94257158
38.45001249,8.95420293
38.49995838,8.96583429
38.54990427,8.97746564
38.59985016,8.98909699
38.65019245,9.00082066
38.70013834,9.01245201
38.75008423,9.02408336
38.80003013,9.03571471
38.84997602,9.04734607
38.89992191,9.05897742
38.94986780,9.07060877
38.99981369,9.08224012
39.05015598,9.09396379
39.10010187,9.10559514
39.15004777,9.11722649
39.19999366,9.12885785
39.24993955,9.14048920
39.29988544,9.15212055
39.34983133,9.16375191
39.40017362,9.17547557
39.45011951,9.18710692
39.50006541,9.19873828
39.55001130,9.21036963
39.59995719,9.22200098
39.64990308,9.23363233
39.69984897,9.24526369
39.75019126,9.25698735
39.80013715,9.26861870
39.85008304,9.28025006
39.90002894,9.29188141
39.94997483,9.30351276
39.99992072,9.31514411
40.04986661,9.32677547
40.09981250,9.33840682
40.15015479,9.35013048
40.20010068,9.36176184
40.25004658,9.37339319
40.29999247,9.38502454
40.34993836,9.39665589
40.39988425,9.40828725
40.44983014,9.41991860
40.50017243,9.43164226
40.55011832,9.44327362
40.60006422,9.45490497
40.65001011,9.46653632
40.69995600,9.47816767
40.74990189,9.48979903
40.79984778,9.50143038
40.85019007,9.51315404
40.90013596,9.52478540
40.95008186,9.53641675
41.00002775,9.54804810
41.04997364,9.55967945
41.09991953,9.57131081
41.14986542,9.58294216
41.19981132,9.59457351
41.25015360,9.60629718
41.30009950,9.61792853
41.35004539,9.62955988
41.39999128,9.64119124
41.44993717,9.65282259
41.49988306,9.66445394
41.54982896,9.67608529
41.60017124,9.68780896
41.65011714,9.69944031
41.70006303,9.71107166
41.75000892,9.72270302
41.79995481,9.73433437
41.84990070,9.74596572
41.89984659,9.75759707
41.95018888,9.76932074
42.00013477,9.78095209
42.05008067,9.79258344
42.10002656,9.80421480
42.14997245,9.81584615
42.19991834,9.82747750
42.24986423,9.83910885
42.29981013,9.85074021
42.35015241,9.86246387
42.40009831,9.87409522
42.45004420,9.88572658
42.49999009,9.89735793
42.54993598,9.90898928
42.59988187,9.92062063
42.64982777,9.93225199
42.70017005,9.94397565
42.75011595,9.95560700
42.80006184,9.96723836
42.85000773,9.97886971
42.89995362,9.99050106
42.94989951,10.00213241
42.99984541,10.01376377
43.05018769,10.02548743
43.10013359,10.03711878
43.15007948,10.04875014
43.20002537,10.06038149
43.24997126,10.07201284
43.29991715,10.08364420
43.34986305,10.09527555
43.39980894,10.10690690
43.45015123,10.11863057
43.50009712,10.13026192
43.55004301,10.14189327
43.59998890,10.15352462
43.64993479,10.16515598
43.69988068,10.17678733
43.74982658,10.18841868
43.80016886,10.20014235
43.85011476,10.21177370
43.90006065,10.22340505
43.95000654,10.23503640
43.99995243,10.24666776
44.04989832,10.25829911
44.09984422,10.26993046
44.15018650,10.28165413
44.20013240,10.29328548
44.25007829,10.30491683
44.30002418,10.31654818
44.34997007,10.32817954
44.39991596,10.33981089
44.44986186,10.35144224
44.49980775,10.36307359
44.55015004,10.37479726
44.60009593,10.38642861
44.65004182,10.39805996
44.69998771,10.40969132
44.74993360,10.42132267
44.79987950,10.43295402
44.84982539,10.44458537
44.90016768,10.45630904
44.95011357,10.46794039
45.00005946,10.47957174
45.05000535,10.49120310
45.09995124,10.50283445
45.14989714,10.51446580
45.19984303,10.52609716
45.25018532,10.53782082
45.30013121,10.54945217
45.35007710,10.56108353
45.40002299,10.57271488
45.44996888,10.58434623
45.49991477,10.59597758
45.54986067,10.60760894
45.59980656,10.61924029
45.65014885,10.63096395
45.70009474,10.64259531
45.75004063,10.65422666
45.79998652,10.66585801
45.84993241,10.67748936
45.89987831,10.68912072
45.94982420,10.70075207
46.00016649,10.71247573
46.05011238,10.72410709
46.10005827,10.73573844
46.15000416,10.74736979
46.19995005,10.76177051
46.24989595,10.78503322
46.29984184,10.80829592
46.35018413,10.83174325
46.40013002,10.85500596
46.45007591,10.87826866
46.50002180,10.90153137
46.54996769,10.92479407
46.59991359,10.94805678
46.64985948,10.97131948
46.69980537,10.99458219
46.75014766,11.01802952
46.80009355,11.04129222
46.85003944,11.06455493
46.89998533,11.08781764
46.94993123,11.11108034
46.99987712,11.13434305
47.04982301,11.15760575
47.10016530,11.18105308
47.15011119,11.20431579
47.20005708,11.22757849
47.25000297,11.25084120
47.29994886,11.27410390
47.34989476,11.29736661
47.39984065,11.32062931
47.45018294,11.34407664
47.50012883,11.36733935
47.55007472,11.39060205
47.60002061,11.41386476
47.64996650,11.43712746
47.69991240,11.46039017
47.74985829,11.48365287
47.79980418,11.50691558
47.85014647,11.53036291
47.90009236,11.55362561
47.95003825,11.57688832
47.99998414,11.60015102
48.04993004,11.62341373
48.09987593,11.64667643
48.14982182,11.66993914
48.20016411,11.69338647
48.25011000,11.71664917
48.30005589,11.73991188
48.35000178,11.76317458
48.39994768,11.78643729
48.44989357,11.80969999
48.49983946,11.83296270
48.55018175,11.85641003
48.60012764,11.87967273
48.65007353,11.90293544
48.70001942,11.92619814
48.74996532,11.94946085
48.79991121,11.97272356
48.84985710,11.99598626
48.89980299,12.01924897
48.95014528,12.04269630
49.00009117,12.06595900
49.05003706,12.08922171
49.09998295,12.11248441
49.14992885,12.13574712
49.19987474,12.15900982
49.24982063,12.18227253
49.30016292,12.20571986
49.35010881,12.22898256
49.40005470,12.25224527
49.45000059,12.27550797
49.49994649,12.29877068
49.54989238,12.32203338
49.59983827,12.34529609
49.65018056,12.36874342
49.70012645,12.39200612
49.75007234,12.41526883
49.80001823,12.43853153
49.84996413,12.46179424
49.89991002,12.48505694
49.94985591,12.50831965
49.99980180,12.53158235
50.05014409,12.55502968
50.10008998,12.57829239
50.15003587,12.60155509
50.19998177,12.62481780
50.24992766,12.64808050
50.29987355,12.67134321
50.34981944,12.69460591
50.40016173,12.71805324
50.45010762,12.74131595
50.50005351,12.76457865
50.54999941,12.78784136
50.59994530,12.81110406
50.64989119,12.83436677
50.69983708,12.85762947
50.75017937,12.88107680
50.80012526,12.90433951
50.85007115,12.92760222
50.90001705,12.95086492
50.94996294,12.97412763
50.99990883,12.99739033
51.04985472,13.02065304
51.10019701,13.04410037
51.15014290,13.06736307
51.20008879,13.09062578
51.25003468,13.11388848
51.29998058,13.13715119
51.34992647,13.16041389
51.39987236,13.18367660
51.44981825,13.20693930
51.50016054,13.23038663
51.55010643,13.25364934
51.60005232,13.27691204
51.64999822,13.30017475
51.69994411,13.32343745
51.74989000,13.34670016
51.79983589,13.36996286
51.85017818,13.39341019
51.90012407,13.41667290
51.95006996,13.43993560
52.00001586,13.46319831
52.04996175,13.48646101
52.09990764,13.50972372
52.14985353,13.53298642
52.20019582,13.55643375
52.25014171,13.57969646
52.30008760,13.60295916
52.35003350,13.62622187
52.39997939,13.64948457
52.44992528,13.67274728
52.49987117,13.69600998
52.54981706,13.71927269
52.60015935,13.74272002
52.65010524,13.76598272
52.70005114,13.78924543
52.74999703,13.81250814
52.79994292,13.83577084
52.84988881,13.85903355
52.89983470,13.88229625
52.95017699,13.90574358
53.00012288,13.92900629
53.05006877,13.95226899
53.10001467,13.97553170
53.14996056,13.99879440
53.19990645,14.02205711
53.24985234,14.04531981
53.30019463,14.06876714
53.35014052,14.09202985
53.40008641,14.11529255
53.45003231,14.13855526
53.49997820,14.16181796
53.54992409,14.18508067
53.59986998,14.20834337
53.64981587,14.23160608
53.70015816,14.25505341
53.75010405,14.27831611
53.80004995,14.30157882
53.84999584,14.32484152
53.89994173,14.34810423
53.94988762,14.37136693
53.99983351,14.39462964
54.05017580,14.41807697
54.10012169,14.44133967
54.15006759,14.46460238
54.20001348,14.48786508
54.24995937,14.51112779
54.29990526,14.53439049
54.34985115,14.55765320
54.40019344,14.58110053
54.45013933,14.60436323
54.50008523,14.62762594
54.55003112,14.65088864
54.59997701,14.67415135
54.64992290,14.69741405
54.69986879,14.72067676
54.74981468,14.74393947
54.80015697,14.76738680
54.85010286,14.79064950
54.90004876,14.81391221
54.94999465,14.83717491
54.99994054,14.86043762
55.04988643,14.88370032
55.09983232,14.90696303
55.15017461,14.93041036
55.20012050,14.95367306
55.25006640,14.97693577
55.30001229,15.00019847
55.34995818,15.02346118
55.39990407,15.04672388
55.44984996,15.06998659
55.50019225,15.09343392
55.55013814,15.11669662
55.60008404,15.13995933
55.65002993,15.16322203
55.69997582,15.18648474
55.74992171,15.20974744
55.79986760,15.23301015
55.84981350,15.25627285
55.90015578,15.27972018
55.95010168,15.30298289
56.00004757,15.32624559
56.04999346,15.34950830
56.09993935,15.37277100
56.14988524,15.39603371
56.19983114,15.41929641
56.25017342,15.44274374
56.30011932,15.46600645
56.35006521,15.48926915
56.40001110,15.51253186
56.44995699,15.53579456
56.49990288,15.55905727
56.54984877,15.58231997
56.60019106,15.60576730
56.65013695,15.62903001
56.70008285,15.65229271
56.75002874,15.67555542
56.79997463,15.69881813
56.84992052,15.72208083
56.89986641,15.74534354
56.94981231,15.76860624
57.00015459,15.79205357
57.05010049,15.81531628
57.10004638,15.83857898
57.14999227,15.86184169
57.19993816,15.88510439
57.24988405,15.90836710
57.29982995,15.93162980
57.35017223,15.95507713
57.40011813,15.97833984
57.45006402,16.00160254
57.50000991,16.02486525
57.54995580,16.04812795
57.59990169,16.07139066
57.64984759,16.09465336
57.70018987,16.11810069
57.75013577,16.14136340
57.80008166,16.16462610
57.85002755,16.18788881
